transactionId,fileHeaderDate,accountNumber,transactionCode,batchLocation,batchNumber,updateDate,relatedFile,actionNarration,relatedFile2,doNotReport,explanation,minorAsset,owningPort,posterInitials,transactionAmount,cashEffect,cashPaid,brokerNumber,oldBalance,newBalance
TXN000884,20260302,ACC497451,78,MUM,451612,20260307,40140392.94,ADJ,Y,N,AUTO-GEN,61,55772,RS,-3610.01,35623.3,0,45988,2006118.959999999,2002508.949999999
TXN000885,20250816,ACC785211,13,HYD,450556,20250817,49208172.03,ADJ,Y,Y,AUTO-GEN,78,55988,RS,-877.88,8533.3,0,45753,2002508.949999999,2001631.0699999991
TXN000886,20250904,ACC181523,49,HYD,459618,20250907,49935034.2,ADJ,Y,Y,AUTO-GEN,28,55848,RM,-988.2,7511.1,1,45115,2001631.0699999991,2000642.8699999992
TXN000887,20250524,ACC692500,49,HYD,452437,20250527,48668843.09,ADJ,N,N,AUTO-GEN,94,55492,RS,4347.73,23892.1,0,45864,2000642.8699999992,2004990.5999999992
TXN000888,20260225,ACC417505,49,MUM,452932,20260225,43962301.95,POST,N,Y,AUTO-GEN,20,55842,RM,-4575.42,10608.9,1,45702,2004990.5999999992,2000415.1799999992
TXN000889,20250326,ACC958151,49,PUN,458274,20250326,48894288.24,ADJ,Y,N,AUTO-GEN,26,55912,RS,-1915.85,38797.8,0,45304,2000415.1799999992,1998499.3299999991
TXN000890,20250704,ACC219269,20,MUM,452727,20250708,44761259.68,ADJ,Y,Y,AUTO-GEN,70,55777,RS,1830.52,34976.6,0,45277,1998499.3299999991,2000329.8499999992
TXN000891,20250824,ACC349360,20,DEL,458761,20250826,46752121.62,POST,N,N,AUTO-GEN,11,55365,RM,183.16,7040.4,1,45486,2000329.8499999992,2000513.009999999
TXN000892,20250612,ACC731733,78,CHE,455239,20250615,49181690.63,POST,Y,Y,AUTO-GEN,19,55408,RS,-3574.69,38599.1,0,45466,2000513.009999999,1996938.3199999991
TXN000893,20250629,ACC557177,13,CHE,455223,20250704,40855195.69,POST,Y,Y,AUTO-GEN,80,55839,RS,-3331.86,6914.4,0,45986,1996938.3199999991,1993606.459999999
TXN000894,20251102,ACC974103,20,DEL,458795,20251104,40302597.21,ADJ,Y,Y,AUTO-GEN,35,55512,RM,3623.1,1220.6,1,45511,1993606.459999999,1997229.5599999991
TXN000895,20250531,ACC214555,19,MUM,456675,20250602,49410671.26,POST,N,Y,AUTO-GEN,12,55761,RM,-2547.72,13986.4,1,45827,1997229.5599999991,1994681.8399999992
TXN000896,20250408,ACC680886,78,CHE,455090,20250409,42900037.3,POST,Y,Y,AUTO-GEN,27,55540,RS,-2194.62,28952.1,0,45797,1994681.8399999992,1992487.219999999
TXN000897,20250418,ACC248111,19,HYD,459564,20250423,47075145.68,ADJ,Y,Y,AUTO-GEN,86,55232,RS,3732.54,12973.3,0,45266,1992487.219999999,1996219.759999999
TXN000898,20250505,ACC970529,78,CHE,451205,20250506,43232666.7,ADJ,Y,Y,AUTO-GEN,70,55119,RS,4863.22,12827.6,0,45223,1996219.759999999,2001082.979999999
TXN000899,20250505,ACC726531,10,CHE,455829,20250507,42488026.44,ADJ,Y,N,AUTO-GEN,21,55213,RM,250.94,12558.8,0,45452,2001082.979999999,2001333.919999999
TXN000900,20250820,ACC993444,19,DEL,453858,20250820,44117086.47,POST,Y,Y,AUTO-GEN,53,55008,RM,-4164.52,26144.4,1,45755,2001333.919999999,1997169.399999999
TXN000901,20260115,ACC633829,19,PUN,459248,20260119,41972090.1,ADJ,N,Y,AUTO-GEN,55,55584,RS,2351.34,37396.4,0,45985,1997169.399999999,1999520.739999999
TXN000902,20250502,ACC217329,10,PUN,456383,20250506,43276159.79,POST,Y,Y,AUTO-GEN,91,55670,RM,-1451.98,33115.2,0,45787,1999520.739999999,1998068.759999999
TXN000903,20250919,ACC378093,19,HYD,455987,20250921,42595299.01,POST,Y,Y,AUTO-GEN,16,55618,RM,3477.82,7474.5,0,45455,1998068.759999999,2001546.5799999991
TXN000904,20260322,ACC658304,49,HYD,455184,20260324,43299769.76,POST,Y,Y,AUTO-GEN,25,55473,RM,1279.58,21782.0,0,45233,2001546.5799999991,2002826.1599999992
TXN000905,20251119,ACC998710,13,PUN,455451,20251121,49988602.89,POST,Y,Y,AUTO-GEN,29,55259,RM,262.89,32905.9,0,45063,2002826.1599999992,2003089.049999999
TXN000906,20250812,ACC868159,20,PUN,459750,20250817,47557253.86,POST,N,N,AUTO-GEN,79,55359,RS,360.07,5438.6,1,45497,2003089.049999999,2003449.1199999992
TXN000907,20260129,ACC767425,10,HYD,450685,20260203,48304643.72,ADJ,Y,Y,AUTO-GEN,43,55831,RS,-4527.49,26762.4,1,45191,2003449.1199999992,1998921.6299999992
TXN000908,20250831,ACC230445,19,HYD,452437,20250831,49571092.09,POST,N,Y,AUTO-GEN,21,55000,RS,-3637.55,18469.4,0,45056,1998921.6299999992,1995284.0799999991
TXN000909,20250615,ACC657002,49,HYD,451618,20250620,42125075.12,ADJ,N,N,AUTO-GEN,41,55716,RM,2257.32,39887.8,0,45290,1995284.0799999991,1997541.3999999992
TXN000910,20250708,ACC219665,78,PUN,451005,20250708,42352985.71,ADJ,N,N,AUTO-GEN,21,55450,RM,-310.87,34833.3,0,45974,1997541.3999999992,1997230.529999999
TXN000911,20251003,ACC545798,78,PUN,452041,20251005,40391556.37,ADJ,N,Y,AUTO-GEN,10,55592,RS,1113.51,18042.2,0,45021,1997230.529999999,1998344.039999999
TXN000912,20260215,ACC724792,10,CHE,452974,20260217,42493135.77,POST,N,Y,AUTO-GEN,16,55411,RM,2382.71,3020.6,1,45655,1998344.039999999,2000726.749999999
TXN000913,20250625,ACC241296,78,HYD,452929,20250625,49073178.58,POST,N,Y,AUTO-GEN,51,55280,RM,2.45,28376.7,0,45696,2000726.749999999,2000729.199999999
TXN000914,20260101,ACC709418,78,DEL,453532,20260101,44917568.0,ADJ,N,N,AUTO-GEN,96,55634,RM,1614.61,4454.0,0,45510,2000729.199999999,2002343.8099999991
TXN000915,20250821,ACC390813,10,DEL,450290,20250821,42225619.36,POST,Y,N,AUTO-GEN,87,55012,RS,-3080.54,15097.4,1,45477,2002343.8099999991,1999263.269999999
TXN000916,20250925,ACC483335,19,HYD,454440,20250928,47192556.0,ADJ,N,N,AUTO-GEN,16,55426,RS,-2969.18,11773.8,0,45974,1999263.269999999,1996294.0899999992
TXN000917,20251206,ACC765532,13,PUN,451069,20251208,44863745.92,POST,Y,Y,AUTO-GEN,81,55446,RM,-1111.96,1197.0,1,45623,1996294.0899999992,1995182.1299999992
TXN000918,20250410,ACC775660,19,DEL,450996,20250413,48952932.1,POST,Y,Y,AUTO-GEN,21,55760,RS,4328.1,30268.8,0,45923,1995182.1299999992,1999510.2299999993
TXN000919,20250425,ACC583729,49,MUM,454861,20250429,47532993.99,ADJ,Y,N,AUTO-GEN,32,55798,RM,1688.79,20221.4,1,45611,1999510.2299999993,2001199.0199999993
TXN000920,20250626,ACC654622,13,HYD,453880,20250629,45042145.31,ADJ,Y,N,AUTO-GEN,73,55831,RM,-504.29,14739.4,0,45917,2001199.0199999993,2000694.7299999993
TXN000921,20250603,ACC388985,10,MUM,450770,20250607,42275596.32,POST,Y,N,AUTO-GEN,67,55285,RM,-1165.92,30069.5,1,45061,2000694.7299999993,1999528.8099999994
TXN000922,20251219,ACC954686,20,CHE,457683,20251219,47327892.36,POST,N,N,AUTO-GEN,38,55741,RS,4187.62,18188.1,0,45299,1999528.8099999994,2003716.4299999995
TXN000923,20251208,ACC365215,78,DEL,450327,20251208,45331555.12,ADJ,N,Y,AUTO-GEN,56,55621,RM,4852.8,19509.6,0,45468,2003716.4299999995,2008569.2299999995
TXN000924,20250918,ACC735971,78,MUM,451445,20250919,42842557.48,POST,N,Y,AUTO-GEN,70,55919,RS,-658.27,20543.1,0,45287,2008569.2299999995,2007910.9599999995
TXN000925,20251220,ACC736617,19,MUM,451432,20251225,42103825.38,POST,Y,Y,AUTO-GEN,62,56000,RS,4476.15,19436.9,0,45441,2007910.9599999995,2012387.1099999994
TXN000926,20250601,ACC417071,20,HYD,459979,20250601,44069277.14,POST,N,Y,AUTO-GEN,83,55309,RM,-3541.86,37508.6,1,45181,2012387.1099999994,2008845.2499999993
TXN000927,20250726,ACC131062,10,HYD,459544,20250729,44385434.06,ADJ,Y,Y,AUTO-GEN,100,55985,RM,4065.99,37450.5,1,45155,2008845.2499999993,2012911.2399999993
TXN000928,20250621,ACC677101,20,HYD,458373,20250621,45095669.88,POST,Y,N,AUTO-GEN,62,55608,RS,-1114.98,31625.4,1,45502,2012911.2399999993,2011796.2599999993
TXN000929,20260202,ACC446083,20,MUM,459140,20260203,45740630.73,POST,Y,N,AUTO-GEN,55,55232,RM,948.18,35067.3,0,45423,2011796.2599999993,2012744.4399999992
TXN000930,20260122,ACC729051,10,MUM,451547,20260123,48844292.84,POST,N,N,AUTO-GEN,28,55702,RM,-4684.61,22637.0,0,45890,2012744.4399999992,2008059.8299999991
TXN000931,20250406,ACC170914,49,MUM,451369,20250409,47497950.27,ADJ,N,Y,AUTO-GEN,88,55177,RM,2644.39,5063.5,0,45345,2008059.8299999991,2010704.219999999
TXN000932,20250607,ACC256825,13,HYD,457283,20250609,47662361.63,POST,N,Y,AUTO-GEN,34,55087,RM,-1360.57,17600.9,0,45023,2010704.219999999,2009343.649999999
TXN000933,20250629,ACC646360,49,PUN,456365,20250703,45280542.18,POST,N,Y,AUTO-GEN,51,55385,RS,2173.86,25906.1,0,45546,2009343.649999999,2011517.509999999
TXN000934,20251024,ACC164446,13,CHE,459005,20251028,45146153.3,POST,N,N,AUTO-GEN,45,55320,RM,1082.01,31399.9,0,45260,2011517.509999999,2012599.519999999
TXN000935,20250811,ACC295270,78,MUM,458311,20250816,44274883.7,POST,Y,Y,AUTO-GEN,63,55385,RM,403.65,7828.6,0,45108,2012599.519999999,2013003.169999999
TXN000936,20250804,ACC547256,49,MUM,452104,20250805,43674549.64,POST,Y,N,AUTO-GEN,84,55339,RM,2000.82,4054.9,1,45583,2013003.169999999,2015003.989999999
TXN000937,20260108,ACC336608,20,HYD,456926,20260113,48642143.8,POST,Y,Y,AUTO-GEN,39,55351,RS,4705.23,25252.5,0,45642,2015003.989999999,2019709.219999999
TXN000938,20260123,ACC170507,49,HYD,457824,20260128,43203086.31,ADJ,Y,N,AUTO-GEN,21,55043,RM,2098.35,23111.4,0,45235,2019709.219999999,2021807.5699999991
TXN000939,20250508,ACC609837,13,PUN,452742,20250511,43941146.03,ADJ,N,N,AUTO-GEN,96,55502,RM,3304.61,15133.5,0,45931,2021807.5699999991,2025112.1799999992
TXN000940,20250530,ACC503532,10,PUN,452720,20250604,49528725.58,POST,N,Y,AUTO-GEN,33,55287,RS,2296.15,35032.2,0,45033,2025112.1799999992,2027408.3299999991
TXN000941,20251020,ACC608729,19,CHE,457779,20251021,45442657.15,POST,N,N,AUTO-GEN,32,55538,RM,-1000.1,18793.9,0,45183,2027408.3299999991,2026408.229999999
TXN000942,20250906,ACC733146,10,PUN,453056,20250911,41514199.96,ADJ,N,Y,AUTO-GEN,54,55412,RS,293.54,14239.3,1,45269,2026408.229999999,2026701.769999999
TXN000943,20260325,ACC848208,10,HYD,458889,20260325,46472669.43,POST,Y,N,AUTO-GEN,54,55975,RM,339.09,27597.1,0,45001,2026701.769999999,2027040.8599999992
TXN000944,20250420,ACC860049,10,HYD,451254,20250424,40035847.38,POST,N,N,AUTO-GEN,73,55859,RS,3659.58,38155.6,0,45905,2027040.8599999992,2030700.4399999992
TXN000945,20250803,ACC959693,19,DEL,450280,20250804,43150866.9,POST,Y,N,AUTO-GEN,91,55457,RS,4856.08,7499.4,0,45681,2030700.4399999992,2035556.5199999993
TXN000946,20251230,ACC437405,49,PUN,456383,20260101,45291847.83,ADJ,N,N,AUTO-GEN,22,55691,RM,4240.94,15081.7,0,45075,2035556.5199999993,2039797.4599999993
TXN000947,20251201,ACC741049,10,PUN,459327,20251202,42334077.29,POST,N,Y,AUTO-GEN,88,55698,RS,1787.37,16473.3,0,45861,2039797.4599999993,2041584.8299999994
TXN000948,20260217,ACC446354,13,DEL,456459,20260220,47288781.16,POST,N,N,AUTO-GEN,58,55387,RM,-2458.87,2669.3,1,45067,2041584.8299999994,2039125.9599999993
TXN000949,20250510,ACC139454,78,PUN,455860,20250511,41271747.53,POST,N,Y,AUTO-GEN,13,55003,RM,-968.43,7321.4,0,45658,2039125.9599999993,2038157.5299999993
TXN000950,20251209,ACC743156,49,DEL,453423,20251212,42248835.15,POST,N,Y,AUTO-GEN,89,55238,RM,-9.86,29778.6,0,45270,2038157.5299999993,2038147.6699999992
TXN000951,20251102,ACC452018,20,MUM,457883,20251107,47211737.77,POST,N,Y,AUTO-GEN,36,55300,RS,-258.87,32261.7,0,45452,2038147.6699999992,2037888.799999999
TXN000952,20260216,ACC605906,19,HYD,453434,20260220,45326081.77,ADJ,Y,N,AUTO-GEN,92,55054,RM,4650.85,20594.0,0,45077,2037888.799999999,2042539.6499999992
TXN000953,20250508,ACC394650,78,DEL,458627,20250513,42248483.81,POST,N,N,AUTO-GEN,86,55874,RM,-2759.57,29088.4,0,45921,2042539.6499999992,2039780.0799999991
TXN000954,20251028,ACC298145,13,PUN,459354,20251028,47017520.14,ADJ,N,N,AUTO-GEN,36,55469,RS,-2974.61,19350.5,0,45272,2039780.0799999991,2036805.469999999
TXN000955,20250326,ACC305417,10,MUM,453752,20250329,48613692.76,ADJ,N,N,AUTO-GEN,93,55038,RS,-3822.84,30645.9,0,45651,2036805.469999999,2032982.629999999
TXN000956,20250503,ACC699666,78,PUN,455119,20250507,41697931.55,ADJ,N,N,AUTO-GEN,44,55504,RM,2889.09,23920.6,0,45632,2032982.629999999,2035871.719999999
TXN000957,20260122,ACC888001,49,CHE,451856,20260125,48928080.75,POST,N,N,AUTO-GEN,36,55898,RS,2824.03,1999.0,0,45048,2035871.719999999,2038695.749999999
TXN000958,20260110,ACC542110,13,DEL,456429,20260114,47814894.22,ADJ,N,N,AUTO-GEN,46,55803,RM,-1602.2,13048.5,1,45822,2038695.749999999,2037093.549999999
TXN000959,20250620,ACC417740,49,HYD,450728,20250625,49456518.08,POST,Y,Y,AUTO-GEN,43,55326,RM,1962.1,35308.8,0,45153,2037093.549999999,2039055.6499999992
TXN000960,20250522,ACC403912,49,PUN,451018,20250527,49926651.43,POST,Y,N,AUTO-GEN,44,55019,RM,-4253.45,35283.0,1,45824,2039055.6499999992,2034802.1999999993
TXN000961,20260310,ACC556965,49,HYD,452948,20260311,46107073.87,ADJ,Y,Y,AUTO-GEN,28,55023,RM,4471.94,3766.1,1,45509,2034802.1999999993,2039274.1399999992
TXN000962,20250716,ACC977893,78,PUN,453482,20250720,40316398.14,ADJ,Y,Y,AUTO-GEN,20,55982,RS,1218.2,1363.0,0,45474,2039274.1399999992,2040492.3399999992
TXN000963,20250601,ACC219202,10,DEL,459239,20250604,44740654.91,POST,N,Y,AUTO-GEN,33,55750,RM,766.2,5564.7,0,45445,2040492.3399999992,2041258.539999999
TXN000964,20251216,ACC447935,49,MUM,452773,20251221,45467286.94,ADJ,N,Y,AUTO-GEN,11,55686,RM,-452.98,34982.3,0,45621,2041258.539999999,2040805.5599999991
TXN000965,20260221,ACC834429,10,DEL,455032,20260226,47686884.75,ADJ,N,Y,AUTO-GEN,25,55812,RM,1564.59,22718.8,0,45306,2040805.5599999991,2042370.1499999992
TXN000966,20260312,ACC779095,13,HYD,451573,20260316,40806429.83,ADJ,N,Y,AUTO-GEN,17,55926,RM,-1248.65,24646.6,0,45741,2042370.1499999992,2041121.4999999993
TXN000967,20250715,ACC606528,78,CHE,450348,20250716,41081954.37,POST,N,Y,AUTO-GEN,83,55444,RM,-3538.32,5887.1,0,45409,2041121.4999999993,2037583.1799999992
TXN000968,20250629,ACC506793,10,MUM,451717,20250704,46838359.65,ADJ,N,N,AUTO-GEN,17,55785,RM,2826.12,7602.1,0,45758,2037583.1799999992,2040409.2999999993
TXN000969,20250414,ACC873125,20,CHE,453528,20250416,41940968.89,ADJ,Y,N,AUTO-GEN,37,55598,RS,-619.8,14020.6,0,45190,2040409.2999999993,2039789.4999999993
TXN000970,20250511,ACC135679,13,HYD,458041,20250513,41077020.46,POST,Y,N,AUTO-GEN,48,55405,RM,2841.1,33117.4,0,45963,2039789.4999999993,2042630.5999999994
TXN000971,20250904,ACC756738,13,DEL,456397,20250904,49505892.17,ADJ,N,Y,AUTO-GEN,28,55017,RM,-4205.35,12294.4,1,45357,2042630.5999999994,2038425.2499999993
TXN000972,20260308,ACC817882,78,PUN,450926,20260309,46225406.85,POST,N,N,AUTO-GEN,16,55491,RS,-2141.94,23674.4,0,45476,2038425.2499999993,2036283.3099999994
TXN000973,20260205,ACC701385,20,MUM,457423,20260210,42360433.46,POST,N,N,AUTO-GEN,55,55940,RM,2020.2,27277.7,0,45669,2036283.3099999994,2038303.5099999993
TXN000974,20260326,ACC178246,20,PUN,455006,20260328,44224258.92,POST,N,N,AUTO-GEN,100,55623,RS,2296.71,37737.4,0,45043,2038303.5099999993,2040600.2199999993
TXN000975,20250702,ACC977979,20,MUM,450159,20250707,48826984.53,POST,N,N,AUTO-GEN,18,55801,RM,-3612.39,1639.3,1,45952,2040600.2199999993,2036987.8299999994
TXN000976,20250531,ACC538684,19,DEL,451952,20250601,46069562.26,ADJ,N,Y,AUTO-GEN,73,55586,RM,1032.38,1038.6,0,45840,2036987.8299999994,2038020.2099999993
TXN000977,20250428,ACC519757,19,MUM,453512,20250501,42465660.12,POST,Y,N,AUTO-GEN,47,55015,RS,380.22,27352.7,1,45894,2038020.2099999993,2038400.4299999992
TXN000978,20260221,ACC184540,78,MUM,457457,20260223,43295858.78,POST,Y,Y,AUTO-GEN,74,55689,RS,2147.6,30431.9,0,45783,2038400.4299999992,2040548.0299999993
TXN000979,20260101,ACC615638,13,CHE,455427,20260106,48794382.72,ADJ,Y,Y,AUTO-GEN,82,55343,RM,3078.04,22207.4,0,45067,2040548.0299999993,2043626.0699999994
TXN000980,20251208,ACC215196,78,CHE,456143,20251212,44312373.34,POST,Y,Y,AUTO-GEN,51,55501,RM,2932.97,13168.2,0,45591,2043626.0699999994,2046559.0399999993
TXN000981,20250619,ACC233810,13,DEL,456020,20250620,44756369.67,ADJ,Y,N,AUTO-GEN,12,55720,RM,617.12,33382.3,1,45228,2046559.0399999993,2047176.1599999995
TXN000982,20250823,ACC651883,10,DEL,450683,20250823,45509742.52,POST,Y,N,AUTO-GEN,44,55707,RM,-2554.86,20783.6,0,45852,2047176.1599999995,2044621.2999999993
TXN000983,20251003,ACC895231,19,MUM,455628,20251008,49201082.24,POST,Y,Y,AUTO-GEN,92,55423,RS,-127.2,24596.8,1,45699,2044621.2999999993,2044494.0999999994
TXN000984,20251031,ACC839863,10,PUN,456609,20251031,47921539.3,ADJ,N,Y,AUTO-GEN,61,55737,RS,2512.4,10215.6,0,45568,2044494.0999999994,2047006.4999999993
TXN000985,20250810,ACC235771,78,CHE,457540,20250810,45275914.64,POST,Y,N,AUTO-GEN,95,55455,RM,-4298.38,26024.7,0,45244,2047006.4999999993,2042708.1199999994
TXN000986,20260117,ACC128949,49,HYD,453603,20260121,40419602.95,POST,Y,N,AUTO-GEN,65,55743,RS,-919.56,19971.2,0,45948,2042708.1199999994,2041788.5599999994
TXN000987,20251231,ACC121263,19,DEL,454277,20260105,40207591.42,POST,Y,N,AUTO-GEN,70,55861,RM,-3245.35,31801.9,0,45285,2041788.5599999994,2038543.2099999993
TXN000988,20250726,ACC516199,13,DEL,452081,20250729,46135451.55,ADJ,N,Y,AUTO-GEN,24,55406,RM,-2279.04,37233.4,1,45470,2038543.2099999993,2036264.1699999992
TXN000989,20251001,ACC339204,19,PUN,453524,20251006,40297096.36,ADJ,Y,N,AUTO-GEN,61,55158,RS,2123.72,25272.8,0,45456,2036264.1699999992,2038387.8899999992
TXN000990,20260131,ACC607707,78,HYD,456336,20260202,43007944.56,ADJ,Y,Y,AUTO-GEN,87,55583,RM,3909.19,34227.9,0,45604,2038387.8899999992,2042297.0799999991
TXN000991,20250420,ACC532563,49,DEL,452818,20250423,41521803.12,POST,Y,Y,AUTO-GEN,63,55583,RM,-3213.86,16846.8,1,45872,2042297.0799999991,2039083.219999999
TXN000992,20260119,ACC705565,10,CHE,458526,20260122,44250469.68,POST,Y,Y,AUTO-GEN,45,55315,RM,-1281.74,20064.4,0,45764,2039083.219999999,2037801.479999999
TXN000993,20260130,ACC212786,13,HYD,455157,20260202,45784826.02,ADJ,N,N,AUTO-GEN,35,55781,RM,-2603.59,11773.8,0,45908,2037801.479999999,2035197.889999999
TXN000994,20251027,ACC397855,19,MUM,454050,20251029,44739394.23,ADJ,Y,Y,AUTO-GEN,38,55097,RM,-2129.38,22510.4,0,45852,2035197.889999999,2033068.509999999
TXN000995,20260308,ACC562471,19,DEL,453780,20260309,47701506.71,ADJ,Y,Y,AUTO-GEN,64,55202,RM,-269.59,9686.9,0,45146,2033068.509999999,2032798.919999999
TXN000996,20250408,ACC131630,19,HYD,452089,20250413,43561242.02,ADJ,Y,Y,AUTO-GEN,61,55303,RM,-4212.19,31876.3,0,45234,2032798.919999999,2028586.729999999
TXN000997,20250409,ACC918420,10,HYD,450048,20250413,45511407.85,ADJ,N,Y,AUTO-GEN,84,55207,RS,3287.71,8095.4,0,45756,2028586.729999999,2031874.439999999
TXN000998,20260213,ACC793760,10,DEL,456285,20260217,41437819.21,POST,N,N,AUTO-GEN,50,55017,RS,3620.74,2625.1,0,45880,2031874.439999999,2035495.179999999
TXN000999,20260107,ACC494078,78,PUN,459159,20260111,47378093.17,ADJ,Y,Y,AUTO-GEN,79,55289,RM,-696.03,2349.0,0,45021,2035495.179999999,2034799.149999999
TXN001000,20260127,ACC312354,13,CHE,458772,20260131,47403174.01,ADJ,N,N,AUTO-GEN,77,55860,RS,1256.91,31974.7,0,45055,2034799.149999999,2036056.059999999
